PrimaryKey,DateUpdated,ProcuringAgencyOrganisation,ProjectName,ProjectShortDescription,ParentProjectID,ProjectStatus,FundingStatus,ProcurementType,ProcurementMethod,ProjectRegion,ProjectCityTown,ProjectSuburb,ProjectSector,EstimatedProjectValueRange,EstimatedQuarterBusinessCaseStart,EstimatedQuarterBusinessCaseCompletion,EstimatedQuarterProcurementStart,EstimatedQuarterProcurementCompletion,EstimatedQuarterConstructionStart,EstimatedQuarterConstructionCompletion,EstimatedQuarterProjectRangeStart,EstimatedQuarterProjectRangeCompletion,ProjectInfoURL,EstimatedProjectValueNote,Contact,Latitude,Longitude
IP008523,2023-12-05,Auckland Council,Titirangi War Memorial Hall & Library - refurbish exterior of building.,Replace cladding  structural timbers  windows and roofs on the War Memorial Hall as outlined in the November 2021 destructive investigation report. Replace library exterior cladding and structural timbers where necessary. FY21/22 to FY22/23 - investigation and designFY23/24 to FY24/25 - physical worksRisk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Selective,Construct only,Auckland,,,Community facilities,1 - 5 million,2021-Q3,2022-Q3,2023-Q4,2023-Q4,2024-Q1,2024-Q2,2022-Q3,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008527,2023-12-05,Auckland Council,Tracks and pathways - renew - 2022/2023 - Waiheke.,Renewal of park walkways and paths across Waiheke as per the adopted five-year Waiheke Island track renewal plan (February 2020). Local Board priority include the following tracks:Priority 8: Wharetana Bay (Rothschild Terrace to the Bay)Priority 9: Omiha Beach Reserve (Beach to Upland Road  Rocky Bay)Priority 10: Island Bay (Fossil Bay to Owhanake Bay)Priority 12: Church Bay from Matiatia to Church Bay Road (From Matiatia Bay  around the coast  past Church Bay and up to Church Bay Road.)FY22/23 - investigation and design (public consultation  resource consents)FY24/25 - FY25/26 - physical works.Risk Adjusted Programme (RAP) project.,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2023-Q3,2023-Q4,2024-Q4,2024-Q4,2025-Q1,2025-Q1,2023-Q4,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008528,2023-12-05,Auckland Council,Tracks and pathways - renew - 2023/2024 - Waiheke.,Renewal of park walkways and paths across Waiheke as per the adopted five-year Waiheke Island track renewal plan (February 2020). Local Board priority include the following tracks:Priority 18: Okoka Bay - Wharetana BayPriority 19: Onetangi Golf Course (From Onetangi Road near the cemetery to Onetangi Sports Park through the Golf Course.)Priority 20: Wharf Road Extension (track to a rocky beach)Priority 21: Garratt Road  Onetangi Accessway ReservePriority 22: Stanimoroff Walkway (This walkway starts off O'Brien Road (just down from Te Whau Drive) and ends at the junction of Gordons Road and Airfield Road.)Priority 23: Kaukarua Bay (Wairua Road Sth to O'Briens Rd)Priority 24: Onetangi Sports Park - Azolla PondPriority 25: Miro Road to Cory Road Walkway Palm BeachFY23/24 - investigation and design (public consultation  resource consents)FY23/24 - FY25/26 - physical worksRisk Adjusted Programme (RAP) project.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2023-Q2,2023-Q3,,2024-Q1,2024-Q3,2025-Q2,2023-Q3,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008529,2023-12-05,Auckland Council,Upper Harbour - renew reserve roads and carparks.,Renew reserve roads and carparks including but not limited to Sanders Reserve driveway  Collins Park driveway and carpark and Luckens Reserve carpark.FY24/25 - investigation and designFY25/26 to FY26/27 - physical worksRisk Adjusted Programme (RAP) project.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2022-Q1,2022-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2022-Q2,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008531,2023-12-05,Auckland Council,Victory Road  Papatoetoe - Network Extension  Renewal and Upgrade.,To reduce flood risks within Victory Road  and surrounding properties.,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Water,< 1 million,2022-Q2,2023-Q2,2024-Q1,2024-Q3,2024-Q3,2025-Q1,2023-Q2,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008532,2023-12-05,Auckland Council,Wairau Catchment Water Quality Improvements.,1. Improve water quality in the Wairau Stream and Milford Beach2. Treat water quality issues from Wairau industrial area3. Treat water quality issues from Milford Town Centre4. Identify water quality improvement opportunities and leverage off other existing projects  where applicable.,,In planning,Funding source confirmed,Limited,To be determined,Auckland,,,Water,5 - 25 million,2022-Q1,2022-Q3,2024-Q2,,2025-Q3,2026-Q2,2022-Q3,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008535,2023-12-05,Auckland Council,Waitākere Ranges Greenways Plan - investigate and construct Route G8 c/d.,Investigate and design Greenways Route G8 c/d to connect Verdale Circle with Glendale Road. Undertake community engagement with local residents.Install shared path following concept design approval.FY20/21 to FY21/22 - investigation and feasibility studyFY21/22 to FY24/25 - consenting  detailed design and physical work.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2020-Q3,2020-Q4,2024-Q2,2024-Q3,2024-Q4,2025-Q2,2020-Q4,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008536,2023-12-05,Auckland Council,Waitakere Ranges Regional Park - Huia - replace six automatic gates.,Replace six automatic gates at Huia.FY23/24 investigate and designFY23/24 to FY24/25 physical worksRisk Adjusted Programme (RAP) Project.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2023-Q3,2023-Q4,2023-Q4,2023-Q4,2024-Q1,2025-Q4,2023-Q4,2025-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP008537,2023-12-05,Auckland Council,Waitakere Ranges Regional Park - install Taitomo Island track.,Develop a new track at Taitomo Island  Piha.FY22/23 - investigation and designFY23/24 - physical works.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2018-Q2,2018-Q2,2025-Q2,2025-Q3,2025-Q3,2025-Q4,2018-Q2,2025-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP008541,2023-12-05,Auckland Council,Warkworth Library Complex - remediate structural components.,Obtain a structural engineer report advising the buildings options for development in the near future - complete.Remediate identified roof components and seismic remediation works.FY21/22 - obtain report and submit to the local board for future decision making and deliver physical works on the structural componentsFY22/23 - scope and designFY23/24 to FY26/27 - deliver physical worksRisk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Selective,Construct only,Auckland,,,Community facilities,1 - 5 million,2021-Q3,2021-Q4,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2021-Q4,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008542,2023-12-05,Auckland Council,Warkworth Showgrounds - renew sand fields 1  2 & 3.,Renew sand fields 1  2 & 3 including irrigation and drainage.FY23/24 - investigation and designFY24/25 to FY25/26 - deliver physical worksRisk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2022-Q3,2022-Q4,2023-Q3,2023-Q4,2023-Q4,2025-Q1,2022-Q4,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008543,2023-12-05,Auckland Council,Water features - renew 2023/2024 - Waitematā.,Water features minor assets renewal across the Waitemata Local Board area. Works include for Myers Park splash pad play features renewal  Lumsden green pumps / fabric and Symonds street Cemetery.FY23/24 - investigation and designFY23/24 to FY25/26 - physical worksRisk adjusted programme (RAP) project.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2024-Q3,2024-Q3,,2024-Q3,,2025-Q2,2024-Q3,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008544,2023-12-05,Auckland Council,Wesley Community Centre - renew - playground.,Planned full renewal of the playground. The local board to engage with the community to determine the scope of the playground.Reference DocumentsPlay Provision Assessment 2021FY22/23 - investigation and consultationFY23/24 to FY25/26 - physical worksRisk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2022-Q4,2023-Q3,2023-Q4,2023-Q4,2024-Q1,2024-Q1,2023-Q3,2024-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008548,2023-12-05,Auckland Council,Westmere Catchment Upgrades.,Westmere Catchment Upgrades As part of WIWQIP (see Maree for more details).,,Early planning,Funding source to be confirmed,Limited,To be determined,Auckland,,,Water,50 - 100 million,,,,,2025-Q3,2026-Q2,2025-Q3,2028-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008549,2023-12-05,Auckland Council,Weymouth Community Hall - upgrade the interior and exterior of the facility.,Exterior brick veneer cladding - replace corroding steel/brick lintel above the entrance  exterior joinery - reinstate the missing raking window head flashing on the south elevation  seal the window head  and jamb to provide weather tightness  replace cracked glazing panel to the exterior doors  interior wall and floor finishes - replace worn particle board flooring in the storage room  provide sub-floor access door through the particle floorboard and repaint the interior as identified in the condition report.FY23/24 - investigation and design FY24/25 - physical worksRisk-Adjusted Programme (RAP) Project.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2023-Q3,2024-Q1,2024-Q3,,2024-Q4,2025-Q1,2024-Q1,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008550,2023-12-05,Auckland Council,Weymouth Park (Joshua Place Reserve) - renew playspace and develop connecting footpath.,Renew play space and consider the development of a footpath connected to these adjoining Weymouth Road and Joshua Place (Becker Drive). as identified in the provisional concept.Local Board to consider the provision of LDI Capex or Local Board Transport Capital Fund to develop a new footpath connection.FY24/25 - investigation and design FY25/26 - physical works.,,Early planning,Funding source to be confirmed,Direct,Construct only,Auckland,,,Community facilities,< 1 million,2022-Q3,2024-Q4,2023-Q3,2023-Q3,2024-Q1,2024-Q2,2024-Q3,2026-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008558,2023-12-05,Auckland Council,Witheford Scenic Reserve & Kaipātiki Esplanade Reserve- renew track.,Renew the walking track at Witheford Scenic Reserve & Kaipātiki Esplanade Reserve.FY22/23 - investigate and design.FY23/24 to FY25/26 - physical works.Risk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2022-Q3,2022-Q3,2023-Q4,2023-Q4,2023-Q4,2024-Q1,2022-Q3,2024-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008559,2023-12-05,Auckland Council,WIWQIP Grey Lynn Cox’s Bay Targeted Stormwater Separation.,To improve water quality in the Cox's Bay  Grey Lynn  area by separating combined stormwater and waste water networks.,,Early planning,Funding source to be confirmed,Limited,To be determined,Auckland,,,Water,5 - 25 million,2022-Q2,2024-Q1,2024-Q2,2024-Q2,2025-Q3,2026-Q2,2024-Q1,2024-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008560,2023-12-05,Auckland Council,WIWQIP Oakley Bollard Methuen Stormwater Separation.,The main objective of this project is to improve the water quality in Oakley Ave by reducing the frequency of uncontrolled overflow from the EoP 440. This is expected to be achieved by separating the properties’ stormwater from discharging into the wastewater network and connecting to a proposed public stormwater network at Bollard Avenue.,,In planning,Funding source confirmed,Limited,To be determined,Auckland,,,Water,5 - 25 million,2022-Q1,2022-Q4,2024-Q2,2024-Q2,2024-Q2,2024-Q3,2022-Q4,2024-Q3,,,procurement@aucklandcouncil.govt.nz,,
IP009631,2023-12-05,Auckland Council,Allenby Reserve - renew playground.,Full renewal of the playground at Allenby Reserve  including path  rubbish bins and signage. The playspace is to be renewed in a new location in the reserve  to avoid the underground services and the sloped terrain. FY21/22 – investigation and design.FY22/23 to FY23/24 – physical works.Risk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2021-Q3,2021-Q3,2022-Q4,2023-Q1,2023-Q4,2024-Q1,2021-Q3,2024-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP009633,2023-12-05,Auckland Council,David Lange Park - renew netball facilities.,The upgrade includes resurfacing [rubberise court surfacing]  of all 10 netball courts  drainage improvements and lighting upgrade. Upgrade facilities and infrastructure to meet user demand and to increase capacity in the network.FY22/23 - investigation and design FY23/24 to FY25/26 - physical worksRisk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Selective,Construct only,Auckland,,,Community facilities,1 - 5 million,2023-Q1,2022-Q4,2024-Q4,,2025-Q4,2025-Q1,2022-Q4,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP009634,2023-12-05,Auckland Council,Ewelme Cottage - renew heritage facility.,Undertake minor interior and exterior renewals at the historic Ewelme Cottage (built 1863)  in partnership with the Auckland Council Heritage team. Works include for replacement of flashings on chimney three  re-pointing of chimneys  replacement of rotten barge boards  replace all plastic spouting and downpipes with metal spouting  new fascia / eaves / spouting and downpipe to the kitchen roof (connecting into the stormwater drainage system)  renew piles / joists / jack studs of the dining room sub floor where required  refurbishment of the window sills / frames of the study bay window  undertake full redecoration of external joinery items  including windows and verandah. FY20/21 - investigate and concept designFY21/22 to FY22/23 - detailed design (undertake consultation  progress detailed seismic assessment  obtain required consents. Progress physical works (stage one)FY22/23 - complete detailed design and consentsFY22/23 to FY24/25 - progress physical works (stage two)FY26/27 - complete stage three worksRisk Adjusted Programme (RAP) project.,,In planning,Funding source confirmed,Selective,Construct only,Auckland,,,Community facilities,1 - 5 million,2020-Q4,2021-Q1,,,,,2021-Q1,2023-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP009635,2023-12-05,Auckland Council,Glenfern Regional Park - renew vehicle and pedestrian ford.,Renew vehicle and pedestrian ford.FY21/22 to FY22/23 - investigation and designFY22/23 to FY23/24 - physical works.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2021-Q4,2021-Q4,2024-Q1,2024-Q2,2024-Q2,2024-Q3,2021-Q4,2024-Q3,,,procurement@aucklandcouncil.govt.nz,,
