PrimaryKey,DateUpdated,ProcuringAgencyOrganisation,ProjectName,ProjectShortDescription,ParentProjectID,ProjectStatus,FundingStatus,ProcurementType,ProcurementMethod,ProjectRegion,ProjectCityTown,ProjectSuburb,ProjectSector,EstimatedProjectValueRange,EstimatedQuarterBusinessCaseStart,EstimatedQuarterBusinessCaseCompletion,EstimatedQuarterProcurementStart,EstimatedQuarterProcurementCompletion,EstimatedQuarterConstructionStart,EstimatedQuarterConstructionCompletion,EstimatedQuarterProjectRangeStart,EstimatedQuarterProjectRangeCompletion,ProjectInfoURL,EstimatedProjectValueNote,Contact,Latitude,Longitude
IP010254,27/09/2023,Auckland Council,Baildon Rd/ Browning St  Grey Lynn – SP2.,1. Make good temporary works that were undertaken at pace in response to an emergency situation2. Extend the public network to provide a free flowing primary drainage system that caters for existing and future urban development3. Undertake the works in a manner that protects the integrity of a number of scheduled street trees.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,< 1 million,,,2024-Q1,2024-Q3,2024-Q3,2024-Q4,2024-Q1,2024-Q4,,,procurement@aucklandcouncil.govt.nz,,
kaOrProject_1000,30/06/2023,Kainga Ora,Cheshire St A  Porirua.,This housing development project includes infrastructure to deliver 4 new units.,,In Planning,Funding Source Confirmed,To be Determined,To be Determined,Wellington,,,Housing,1 - 5 million,,,,,,2024-Q3,2021-Q1,2024-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1001,30/06/2023,Kainga Ora,Westmeath St   Porirua.,This housing development project includes infrastructure to deliver 8 new units.,,In Planning,Funding Source Confirmed,To be Determined,To be Determined,Wellington,,,Housing,1 - 5 million,,,,,,2024-Q2,2021-Q1,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1002,30/06/2023,Kainga Ora,Warspite Ave   Porirua.,This housing development project includes infrastructure to deliver 4 new units.,,In Planning,Funding Source Confirmed,To be Determined,To be Determined,Wellington,,,Housing,1 - 5 million,,,,,,2024-Q3,2021-Q1,2024-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1004,30/06/2023,Kainga Ora,Mahia Rd   Wattle Downs.,This housing development project includes infrastructure to deliver 10 new units.,,In Planning,Funding Source Confirmed,To be Determined,To be Determined,Auckland,,,Housing,5 - 25 million,,,,,,2024-Q4,2021-Q3,2024-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1009,30/06/2023,Kainga Ora,Rintoul St   Westport.,This housing development project includes infrastructure to deliver 10 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,West Coast,,,Housing,1 - 5 million,2022-Q3,,,,2023-Q2,2023-Q4,2021-Q4,2023-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1014,30/06/2023,Kainga Ora,Manapau St   Meadowbank (OSM).,This housing development project includes infrastructure to deliver 18 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Auckland,,,Housing,1 - 5 million,2022-Q4,,,,,2023-Q4,2021-Q3,2023-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1015,30/06/2023,Kainga Ora,Weymouth Rd   Manurewa.,This housing development project includes infrastructure to deliver 24 new units.,,In Planning,Funding Source Confirmed,To be Determined,To be Determined,Auckland,,,Housing,5 - 25 million,,,,,,2024-Q4,2021-Q3,2024-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1017,30/06/2023,Kainga Ora,Northcote Road   Te Hapara  Gisborne.,This housing development project includes infrastructure to deliver 4 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Gisborne,,,Housing,< 1 million,2022-Q3,,,,2023-Q2,2024-Q1,2021-Q4,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1030,30/06/2023,Kainga Ora,Halberg Cre &   Chartwell.,This housing development project includes infrastructure to deliver 2 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Waikato,,,Housing,1 - 5 million,2022-Q4,,,,,2024-Q1,2021-Q3,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1031,30/06/2023,Kainga Ora,Heath St &   Snt Andrews.,This housing development project includes infrastructure to deliver 2 new units.,,In Planning,Funding Source Confirmed,To be Determined,To be Determined,Waikato,,,Housing,1 - 5 million,,,,,,2024-Q3,2021-Q3,2024-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1032,30/06/2023,Kainga Ora,Heath St &  Saint Andrews.,This housing development project includes infrastructure to deliver 2 new units.,,In Planning,Funding Source Confirmed,To be Determined,To be Determined,Waikato,,,Housing,1 - 5 million,,,,,,2024-Q4,2021-Q3,2024-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1036,30/06/2023,Kainga Ora,Meadowood Dr   Unsworth Heights  Auckland.,This housing development project includes infrastructure to deliver 4 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Auckland,,,Housing,< 1 million,2022-Q4,,,,,2024-Q1,2021-Q3,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1037,30/06/2023,Kainga Ora,Gordon Street   Lansdowne  Masterton.,This housing development project includes infrastructure to deliver 4 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Wellington,,,Housing,< 1 million,2022-Q1,,,,2022-Q4,2023-Q3,2021-Q3,2023-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1038,30/06/2023,Kainga Ora,Deveron Rd  Manurewa Auckland.,This housing development project includes infrastructure to deliver 6 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Auckland,,,Housing,< 1 million,2021-Q4,,,,2022-Q3,2023-Q4,2021-Q2,2023-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1041,30/06/2023,Kainga Ora,Main South Road   Chch.,This housing development project includes infrastructure to deliver 5 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Canterbury,,,Housing,< 1 million,2022-Q1,,,,2022-Q4,2023-Q4,2022-Q1,2023-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1053,30/06/2023,Kainga Ora,Donald Rd   Kaitaia.,This housing development project includes infrastructure to deliver 12 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Northland,,,Housing,5 - 25 million,,,,,,2024-Q4,2021-Q3,2024-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1054,30/06/2023,Kainga Ora,Reuben Pl      Nawton.,This housing development project includes infrastructure to deliver 18 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Waikato,,,Housing,5 - 25 million,2022-Q4,,,,,2024-Q2,2021-Q3,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1055,30/06/2023,Kainga Ora,College Pl & Bankwood Rd.,This housing development project includes infrastructure to deliver 10 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Waikato,,,Housing,5 - 25 million,2022-Q4,,,,,2024-Q2,2021-Q3,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1056,30/06/2023,Kainga Ora,Riselaw St   Mairehau  Christchurch.,This housing development project includes infrastructure to deliver 11 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2023-Q1,,,,,2024-Q2,2021-Q3,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1058,30/06/2023,Kainga Ora,Stirling Drive   Greymouth  Grey.,This housing development project includes infrastructure to deliver 9 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,West Coast,,,Housing,1 - 5 million,2022-Q4,,,,2023-Q1,2023-Q3,2018-Q2,2023-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1059,30/06/2023,Kainga Ora,Molesworth St &   Taita  Lower Hutt.,This housing development project includes infrastructure to deliver 5 new units.,,In Procurement,Funding Source Confirmed,Direct,Construct Only,Wellington,,,Housing,1 - 5 million,2022-Q4,,2023-Q1,2023-Q2,,2024-Q3,2019-Q4,2024-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1060,30/06/2023,Kainga Ora,Harper St &   Whanganui.,This housing development project includes infrastructure to deliver 2 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Manawatū - Whanganui,,,Housing,1 - 5 million,2023-Q2,,,,,2024-Q1,2021-Q1,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1061,30/06/2023,Kainga Ora,Harper St   Whanganui.,This housing development project includes infrastructure to deliver 11 new units.,,In Procurement,Funding Source Confirmed,Direct,Construct Only,Manawatū - Whanganui,,,Housing,< 1 million,2023-Q2,,2023-Q1,,,2024-Q1,2021-Q1,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1062,30/06/2023,Kainga Ora,Puriri St &   Whanganui.,This housing development project includes infrastructure to deliver 21 new units.,,In Procurement,Funding Source Confirmed,Direct,Construct Only,Manawatū - Whanganui,,,Housing,1 - 5 million,2023-Q2,,2023-Q1,,,2024-Q1,2021-Q1,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1063,30/06/2023,Kainga Ora,Dickson Cres   Hornby South  Christchurch.,This land development project includes infrastructure to deliver 23 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2022-Q3,,,,2023-Q1,2023-Q3,2019-Q1,2023-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1064,30/06/2023,Kainga Ora,Vinegar Hill Rd   Tikipunga  Whangarei.,This housing development project includes infrastructure to deliver 3 new units.,,In Procurement,Funding Source Confirmed,Limited,Construct Only,Northland,,,Housing,5 - 25 million,2022-Q4,,2022-Q4,2023-Q1,,2024-Q1,2021-Q2,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1065,30/06/2023,Kainga Ora,Lambeth Cres   Redwood  Christchurch.,This housing development project includes infrastructure to deliver 13 new units.,,Under Construction,Funded for Delivery,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2022-Q3,,,,2023-Q2,2024-Q2,2021-Q3,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1066,30/06/2023,Kainga Ora,Thomason Ave   Motueka.,This housing development project includes infrastructure to deliver 1 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Tasman,,,Housing,1 - 5 million,2022-Q3,,,,,2024-Q1,2021-Q2,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1067,30/06/2023,Kainga Ora,Marsden Road   Stoke  Nelson.,This housing development project includes infrastructure to deliver 2 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Marlborough,,,Housing,1 - 5 million,2022-Q3,,,,,2024-Q1,2021-Q3,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1068,30/06/2023,Kainga Ora,Albertson Ave   Port Chalmers  Dunedin.,This housing development project includes infrastructure to deliver 2 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Otago,,,Housing,1 - 5 million,2023-Q1,,,,,2024-Q1,2021-Q1,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1070,30/06/2023,Kainga Ora,Wayside Ave   Burnside  Christchurch.,This housing development project includes infrastructure to deliver 4 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2022-Q3,,,,,2023-Q4,2021-Q3,2023-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1071,30/06/2023,Kainga Ora,Clyde Rd   Aorangi Rd & Nyton Place   Bryndwr  Christchurch.,This housing development project includes infrastructure to deliver 3 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Canterbury,,,Housing,5 - 25 million,2022-Q3,,,,,2024-Q2,2021-Q3,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1072,30/06/2023,Kainga Ora,Uxbridge St   Northcote  Christchurch.,This housing development project includes infrastructure to deliver 9 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2022-Q3,,,,,2023-Q4,2021-Q3,2023-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1073,30/06/2023,Kainga Ora,Grahams Rd   Burnside  Christchurch.,This housing development project includes infrastructure to deliver 10 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2023-Q1,,,,,2024-Q3,2021-Q3,2024-Q3,,,imo@kaingaora.govt.nz,,
kaOrProject_1074,30/06/2023,Kainga Ora,Mysore St   Khandallah  Wellington.,This housing development project includes infrastructure to deliver 4 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Wellington,,,Housing,1 - 5 million,2022-Q4,,,,,2024-Q2,2021-Q1,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1075,30/06/2023,Kainga Ora,Mysore St   Khandallah  Wellington.,This housing development project includes infrastructure to deliver 8 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Wellington,,,Housing,1 - 5 million,2022-Q4,,,,,2024-Q2,2021-Q1,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1076,30/06/2023,Kainga Ora,Holcombe Pl & Studholme St   Somerfield  Christchurch.,This housing development project includes infrastructure to deliver 6 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2023-Q1,,,,,2024-Q2,2020-Q2,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1077,30/06/2023,Kainga Ora,Rawlings St   Bader  Hamilton.,This housing development project includes infrastructure to deliver 18 new units.,,Under Construction,Funded for Delivery,Direct,Construct Only,Waikato,,,Housing,1 - 5 million,2022-Q3,,2022-Q4,2023-Q1,2023-Q2,2024-Q1,2021-Q4,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1078,30/06/2023,Kainga Ora,Fitzroy Ave   Bader  Hamilton.,This housing development project includes infrastructure to deliver 5 new units.,,In Procurement,Funding Source Confirmed,Limited,Construct Only,Waikato,,,Housing,1 - 5 million,2022-Q3,,2023-Q1,2023-Q2,,2024-Q2,2021-Q4,2024-Q2,,,imo@kaingaora.govt.nz,,
kaOrProject_1079,30/06/2023,Kainga Ora,Albertson Ave   Port Chalmers  Dunedin.,This housing development project includes infrastructure to deliver 1 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Otago,,,Housing,1 - 5 million,2023-Q1,,,,,2023-Q4,2021-Q2,2023-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1080,30/06/2023,Kainga Ora,Clyde Rd   Bryndwr Christchurch.,This housing development project includes infrastructure to deliver 14 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Canterbury,,,Housing,1 - 5 million,2023-Q1,,,,,2024-Q4,2021-Q3,2024-Q4,,,imo@kaingaora.govt.nz,,
kaOrProject_1082,30/06/2023,Kainga Ora,Albertson Ave   Port Chalmers  Dunedin.,This housing development project includes infrastructure to deliver 3 new units.,,In Procurement,Funding Source Confirmed,To be Determined,To be Determined,Otago,,,Housing,1 - 5 million,2023-Q1,,,,,2024-Q1,2021-Q2,2024-Q1,,,imo@kaingaora.govt.nz,,
kaOrProject_1083,30/06/2023,Kainga Ora,Kenney Cres   &   Fairfield  Hamilton.,This housing development project includes infrastructure to deliver 6 new units.,,Under Construction,Funded for Delivery,Direct,Construct Only,Waikato,,,Housing,5 - 25 million,2022-Q3,,2022-Q4,2022-Q4,2023-Q1,2024-Q1,2021-Q3,2024-Q1,,,imo@kaingaora.govt.nz,,
