PrimaryKey,DateUpdated,ProcuringAgencyOrganisation,ProjectName,ProjectShortDescription,ParentProjectID,ProjectStatus,FundingStatus,ProcurementType,ProcurementMethod,ProjectRegion,ProjectCityTown,ProjectSuburb,ProjectSector,EstimatedProjectValueRange,EstimatedQuarterBusinessCaseStart,EstimatedQuarterBusinessCaseCompletion,EstimatedQuarterProcurementStart,EstimatedQuarterProcurementCompletion,EstimatedQuarterConstructionStart,EstimatedQuarterConstructionCompletion,EstimatedQuarterProjectRangeStart,EstimatedQuarterProjectRangeCompletion,ProjectInfoURL,EstimatedProjectValueNote,Contact,Latitude,Longitude
IP010239,5/12/2023,Auckland Council,Waterview Catchment Separation Package 2.3.,The objectives of the wider Waterview Separation project are to create separate wastewater and stormwater networks which will support growth  mitigate flooding  and improve the environment and water quality of Oakley Creek and the Waterview inlet. Gross pollutant traps will also be installed to capture solid waste and reduce the amount of waste entering the Waterview Inlet.,,Early planning,Funding source confirmed,Limited,To be determined,Auckland,,,Water,5 - 25 million,,2023-Q3,2024-Q4,2025-Q2,2025-Q3,2026-Q2,2023-Q3,2026-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010240,5/12/2023,Auckland Council,Little Shoal Bay - Renew Coastal Structure.,To be completed.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,2024-Q2,,,2022-Q3,2024-Q3,,,procurement@aucklandcouncil.govt.nz,,
IP010241,5/12/2023,Auckland Council,Aerovista footbridge structural renewal.,Renew the Aerovista footbridge that was damaged and destroyed by the 2023 Auckland floodsFY23/24 to FY24/25 - investigation  design and physical worksRisk Adjusted Programme (RAP) project.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,2024-Q2,2024-Q2,2024-Q3,2024-Q3,2024-Q3,2024-Q4,2024-Q2,2024-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP010242,5/12/2023,Auckland Council,Mahurangi Regional Park - develop roading  parking & campground.,Develop roading  parking and campground at Mahurangi Regional Park - Sullivans Bay.FY24/25 to FY25/26 - investigation and designFY25/26 to FY26/27 - physical works.,,Early planning,Funding source to be confirmed,Direct,Construct only,Auckland,,,Community facilities,1 - 5 million,,,,,,,2024-Q3,2027-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010243,5/12/2023,Auckland Council,AH - Relocate Dedicated Security Ops Room.,AH - Relocate Dedicated Security Ops RoomEvents over recent years (Ashburton  the Christchurch Mosque attack  the New Lynn supermarket stabbings  violent protest action and increased gang tensions) have significantly changed the approach public and other institutions need to take to provide an effective and agile security response capability.• The Auckland Council Security team can remotely view 1632 facility CCTV cameras across the region but has no space to view more than a handful at any one time. The consequence of this is that we are limited in the number of locations and cameras that can be viewed at any one time reducing the visibility of sites and staff and our overview of critical incidents.• This team manages access control for 197 separate buildings and 282 building alarm systems but have no sitemaps displayed to identify door locations or alarms. This inhibits the quick identification of the actual location of alarm activations.• They have the capability to remotely lock down 181 council sites but no planning or operational space to deploy to. As a result  it is difficult to assemble members of the security team together in one space in the event of a significant event to coordinate a response.• On average the security team is responding to 80-100 security incidents a month of varying degrees of severity while dealing with over 70 CCTV requests from Police and council business units.• The Security Specialists often deal with sensitive and confidential which is currently being managed in an unrestricted  open plan office environment.• The building management system (BMS) controls and monitors the HVAC controls  lighting and security systems  it ensures that the building is operating efficiently and effectively  it can also detect various alarms  including fire alarms and security alarms. Despite this demand the Auckland Council security team does not have a separate secure space to coordinate emergency response  manage security inci.,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,2023-Q3,,2023-Q3,,,2024-Q1,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010244,5/12/2023,Auckland Council,AH - Replace L29 Media Room.,AH - Replace L29 Media RoomWith the move of Auckland Emergency Management (AEM)  into Auckland House  the requirement for a dedicated Media room was identified. The Media room requirements was identified and specified by AEM. Subsequent to that  a decision was made to establish a centralized Media room which could be used by the rest of the building occupants as and when required. The rationale was that the area identified will only be used as a media room for a very small percentage of time and that it can be used as meeting rooms by the rest of the building tenants as and when required. The basis of utilization would be that it is first and foremost a media room and that media requirements will take precedence over normal meetings. The meeting rooms will be equipped with the standard MS Teams and AV equipment.,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,,,,2023-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010245,5/12/2023,Auckland Council,AH - Replace Central Stack (Waste).,AH - Replace Central Stack (Waste).,,Early planning,Funding source confirmed,Selective,Construct only,Auckland,,,Other not specified,1 - 5 million,,,,,,,2023-Q3,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010246,5/12/2023,Auckland Council,AH - Replace Chilled Water Riser (HVAC).,AH - Replace Chilled Water Riser (HVAC).,,Early planning,Funding source confirmed,Selective,Construct only,Auckland,,,Other not specified,1 - 5 million,,,,,,,2023-Q3,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010247,5/12/2023,Auckland Council,HC - Replace HVAC Chiller Valves.,HC - Replace HVAC Chiller Valves.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,,,,2023-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010248,5/12/2023,Auckland Council,HC - Replace LEDS/Blinds Chambers.,HC - Replace LEDS/Blinds Chambers.,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,,,,2023-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010249,5/12/2023,Auckland Council,AH - Replace Federal Street Basement Security Gates.,AH - Replace Federal Street Basement Security Gates.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,,,,2023-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010250,5/12/2023,Auckland Council,AH - Replace Fire Doors.,AH - Replace Fire Doors.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,,,,2023-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010251,5/12/2023,Auckland Council,REG - Replace Video Management Platform.,REG - Replace Video Management Platform.,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,,,,2023-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010252,5/12/2023,Auckland Council,Barry Curtis Park - renewal of the Wetlands Building.,Renewal of the Wetlands Building  in Barry Curtis Park.FY23/24 - investigation and design  detailed design  obtain any required consentsFY24/25 - physical worksRisk Adjusted Programme (RAP) project.,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,< 1 million,,2023-Q4,,,,2026-Q2,2023-Q4,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010253,5/12/2023,Auckland Council,Waitematā - Relocate LB Office & Fitout.,Part of WorkSmart@AC Programme.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Other not specified,< 1 million,,,,,,,2023-Q3,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP010254,5/12/2023,Auckland Council,Baildon Rd/ Browning St  Grey Lynn – SP2.,1. Make good temporary works that were undertaken at pace in response to an emergency situation2. Extend the public network to provide a free flowing primary drainage system that caters for existing and future urban development3. Undertake the works in a manner that protects the integrity of a number of scheduled street trees.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Water,< 1 million,,,2024-Q1,2024-Q3,2024-Q3,2024-Q4,2024-Q1,2024-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP002540,19/12/2023,Waka Kotahi NZ Transport Agency,Wellington Strategic Highway Improvements.,Improvements at the Basin Reserve and an extra Mt Victoria Tunnel  to move more people with less congestion.,,In planning,Funding source confirmed,To be determined,To be determined,Wellington,,,Transport,1 billion +,2019-Q4,2024-Q4,2025-Q3,2026-Q4,2027-Q3,2035-Q2,2019-Q4,2035-Q2,https://lgwm.nz/all-projects/mass-rapid-transit/,,procurement@lgwm.nz,-41.286461,174.77623
IP006534,19/12/2023,Wellington City Council,Wellington Golden Mile Improvements.,Streetscape and associated physical works to provide walking  cycling and PT improvements along Wellington's Golden Mile.,,In procurement,Fully funded,Open,Early contractor involvement,Wellington,,,Transport,100 - 250 million,2019-Q4,2021-Q4,2021-Q4,2023-Q4,2023-Q3,2025-Q4,2019-Q4,2025-Q4,https://lgwm.nz/all-projects/golden-mile-improvements/,,procurement@lgwm.nz,-41.2918,174.77321
IP006535,19/12/2023,Wellington City Council,Wellington Thorndon Quay Hutt Road Improvements.,Streetscape and associated physical works to provide walking  cycling and PT improvements along Hutt Road and Thorndon Quay.,,Under construction,Fully funded,Open,Early contractor involvement,Wellington,,,Transport,50 - 100 million,2019-Q4,2021-Q4,2021-Q4,2023-Q1,2023-Q2,2025-Q4,2019-Q4,2025-Q4,https://lgwm.nz/all-projects/thorndon-quay-and-hutt-road/,,procurement@lgwm.nz,-41.27255,174.78245
IP006536,19/12/2023,Wellington City Council,Wellington City Streets.,Better walking  cycling and bus journeys creating better connections between Wellington city and suburbs.,,On hold,Funding source to be confirmed,Open,Early contractor involvement,Wellington,,,Transport,250 - 500 million,2022-Q1,2022-Q4,2023-Q1,2027-Q2,2023-Q4,2028-Q4,2022-Q1,2028-Q4,https://lgwm.nz/all-projects/city-streets/,,procurement@lgwm.nz,-41.286461,174.77623
IP006538,19/12/2023,Wellington City Council,Wellington Targeted Improvements.,Public transport  walking  cycling  safety and amenity improvements.,,On hold,Funding source to be confirmed,Limited,Construct only,Wellington,,,Transport,5 - 25 million,2021-Q4,2022-Q2,2022-Q2,2023-Q2,2022-Q3,2024-Q2,2021-Q4,2024-Q2,"https://lgwm.nz/all-projects/cobham-drive-crossing-and-sh1-safer-speeds/
https://lgwm.nz/all-projects/central-city-walking-improvements/
https://lgwm.nz/all-projects/central-city-safer-speeds/",,procurement@lgwm.nz,-41.286461,174.77623
IP008901,19/12/2023,Wellington Regional Council,Wellington Travel Demand Management.,Motivate people to use fewer vehicles to reduce road congestion and associated emissions.,,On hold,Funding source to be confirmed,To be determined,Other,Wellington,,,Transport,50 - 100 million,2020-Q1,2024-Q4,2025-Q3,2026-Q4,2027-Q3,2035-Q2,2020-Q1,2035-Q2,https://lgwm.nz/all-projects/mass-rapid-transit/,,procurement@lgwm.nz,-41.286461,174.77623
IP006495,5/12/2023,Eke Panuku Development Auckland Limited,Oratia Link Cycleway and Bridge Construction.,- 5915 m2 of new or upgraded cycleway/footpath by July 2023- new walking and cycling bridge over Oratia Stream - trees & landscaping - 80 m2 of upgraded public realm (2 x small public realm plaza) by December 2023- 1 x bridge cantilevering or strengthening - small section of path cantilevered over park- 2 x pedestrian - kerb and street edge improvements- new lighting.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,5 - 25 million,2019-Q2,2023-Q4,2024-Q3,2024-Q4,2024-Q4,2025-Q4,2019-Q2,2025-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP006496,5/12/2023,Eke Panuku Development Auckland Limited,Huron and Northcroft Streetscapes.,#NAME?,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,1 - 5 million,2019-Q3,2023-Q3,2023-Q4,2023-Q4,2024-Q1,2024-Q2,2019-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP006506,5/12/2023,Eke Panuku Development Auckland Limited,Northcote Community Facility and Cadness Reserve upgrade.,- A new multipurpose community hub approximately 2200 sqm- Upgrade of Cadness reserve- Refurbishment of existing library.,,Early planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,5 - 25 million,2020-Q3,2024-Q4,2024-Q4,2025-Q1,2025-Q4,2027-Q4,2020-Q3,2027-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP006507,5/12/2023,Eke Panuku Development Auckland Limited,Northcote Town Centre – Streets enhancements.,- Upgrade to Lake Road- Upgrade to College Road- Extension of Ernie Mays Street- Extension of Kilham Avenue- Awataha Greenway - Town Centre Edge detail design and construction- Planting and earthworks to establish overland flowpath / continuation of walking and cycling way (Countdown edge).,,Early planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,5 - 25 million,2022-Q1,2024-Q1,2024-Q1,2024-Q4,2025-Q1,2027-Q4,2022-Q1,2027-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP006508,5/12/2023,Eke Panuku Development Auckland Limited,(WQ) Site 1 Vos Shed Slipway (Wynyard Point).,Percy Vos Boatshed working slipway internal and external operational maintenance and reinstatement including historical paving stones  refurbishment mechanical equipment  gantry and external ancillary shed.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,1 - 5 million,2022-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q3,2022-Q1,2026-Q3,,,procurement@aucklandcouncil.govt.nz,,
IP006509,5/12/2023,Eke Panuku Development Auckland Limited,Manukau Puhinui Stage 2: CMDHB Walkway Works.,A new c.600m Walkway and cycleway along the Puhinui Stream between Kerrs Road and Manukau Station Road.Deliverables - Construction Works:Subject to clarification of the route and physical nature of the walkway the following scope may be included in the construction phase of this project:- Footpath/cycleway works - either surfacing of a walkway and/or construction of boardwalk sections- Footpath/cycleway interfaces with existing footpaths terminating at Great South Road and Kerrs Road - this may include pedestrian crossings and/or underpasses- Footpath/cycleway interfaces with future development areas within the broader CM DHB site- Subject to route identified  bridge crossing/s over the Puhinui Stream- Subject to route identified  interface areas with the Puhinui Stream- Provision of new public realm infrastructure along the walkway route  e.g. seating  litter bins etc.,,In planning,Funding source confirmed,Limited,Construct only,Auckland,,,Community facilities,5 - 25 million,2018-Q4,2024-Q1,2024-Q4,2025-Q1,2025-Q1,2026-Q3,2018-Q4,2026-Q3,,,procurement@aucklandcouncil.govt.nz,,
IP006513,5/12/2023,Eke Panuku Development Auckland Limited,(WQ) Wynyard Point - Open Space North East.,Open space 21 500m2  site clearance including remove existing services and contamination remediation road removal  landscaping including large trees  pavement  furniture  public art  WC facilities  utilities  lighting  stormwater including raingardens  water  sewer  power including for large events  raise seawall 0.6m for length 268m.,,In planning,Funding source to be confirmed,Limited,Construct only,Auckland,,,Community facilities,50 - 100 million,2022-Q3,2023-Q4,2024-Q2,2024-Q4,2025-Q1,2030-Q2,2022-Q3,2030-Q2,,,procurement@aucklandcouncil.govt.nz,,
