"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"IP011492","Drive 33/11kV TX Replace T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2028-07-01,2030-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,195.337748478043,90.7103610154784
"IP011493","Newton 33/11kV TX Replace T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,1,1,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-48.2584269662921,195.026960409061,90.6886153262399
"IP011494","Te Papapa 33/11kV TX Replace T1","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2032-07-01,2034-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,195.337748478043,90.7103610154784
"IP011495","Highbury 33/11kV TX Replace T1","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2032-07-01,2034-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,195.337748478043,90.7103610154784
"IP011496","Newton 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2031-07-01,2033-04-01,640,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.356271010952,92.0410777387146
"IP011497","Sunset Rd 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2028-07-01,2030-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.667059079934,92.062823427953
"IP011498","Sandringham 11kV SWBD Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2029-07-01,2031-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.667059079934,92.062823427953
"IP011499","Freemans Bay 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,308.775393656241,98.6475375875254
"IP011500","Te Papapa 11kV SWBD Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2027-07-01,2029-04-01,640,1,1,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-48.2584269662921,214.356271010952,92.0410777387146
"IP011501","Manly 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2029-07-01,2031-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.667059079934,92.062823427953
"IP011502","Pakuranga 11kV SWBD Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,308.775393656241,98.6475375875254
"IP011503","James St 11kV SWBD Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2030-07-01,2032-04-01,640,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.356271010952,92.0410777387146
"IP011504","Quay 11kV SWBD Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2028-07-01,2030-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.667059079934,92.062823427953
"IP011505","Hobsonville 11kV SWBD Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2024-07-01,2026-04-01,639,1,1,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-48.2584269662921,214.667059079934,92.062823427953
"IP011506","Woodford 11kV SBWD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2029-07-01,2031-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,195.337748478043,90.7103610154784
"IP011507","Wiri 11kV vacuum CBs retrofit and upgrade protection","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,305.591827210138,98.4247849997767
"IP011508","New Lynn 33kV SWBD ODID","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2027-07-01,2029-04-01,640,1,1,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-48.2584269662921,214.356271010952,92.0410777387146
"IP011509","St Heliers 11kV SWBD Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2027-07-01,2029-04-01,640,1,1,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-48.2584269662921,214.356271010952,92.0410777387146
"IP011510","Hobsonville 33kV SWBD ODID","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2030-07-01,2032-04-01,640,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.356271010952,92.0410777387146
"IP011511","Sunset Rd 33kV SWBD ODID","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2028-07-01,2030-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.667059079934,92.062823427953
"IP011512","Waikaukau 33kV SWBD ODID","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,214.667059079934,92.062823427953
"IP011513","McLeod Rd 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,308.775393656241,98.6475375875254
"IP011514","East Coast Rd 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,308.775393656241,98.6475375875254
"IP011515","Sabulite 33kV SWBD ODID","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,1,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-48.2584269662921,308.775393656241,98.6475375875254
"IP011516","Rockfield 11kV vacuum CBs retrofit","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,195.337748478043,90.7103610154784
"IP011517","Rosebank 11kV vacuum CBs retrofit","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,1,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-48.2584269662921,308.775393656241,98.6475375875254
"IP011518","Hillcrest 11kV vacuum CBs retrofit","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,1,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-48.2584269662921,308.464605587259,98.6257918982869
"IP011519","Kingsland 11kV vacuum CBs retrofit","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,1,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-48.2584269662921,308.464605587259,98.6257918982869
"IP011520","Lichfield 110kV CB replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,1,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-48.2584269662921,305.281039141156,98.4030393105382
"IP011521","Henderson Valley 33kV SWBD ODID","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,1,1,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-48.2584269662921,214.356271010952,92.0410777387146
"IP011522","Takanini 11kV SWBD Replacement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,1,1,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-48.2584269662921,308.775393656241,98.6475375875254
"IP011523","Howick 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2032-07-01,2033-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
"IP011524","Otara 11kV SWBD replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2033-07-01,2034-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
"IP011525","Brickworks 11kV Incomer Replacement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,305.591827210138,98.4247849997767
"IP011526","110kV VT  Metering Adaptor","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,308.775393656241,98.6475375875254
"IP011527","Onehunga SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,214.667059079934,92.062823427953
"IP011528","Westfield SUBT cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,1,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-48.2584269662921,328.104704258132,100
"IP011529","East Tamaki SUBT Partial cable replacement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,195.337748478043,90.7103610154784
"IP011530","Highbury (52B) SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,308.775393656241,98.6475375875254
"IP011531","Hepburn (38,39,43,44A,49,50) SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2025-07-01,2028-04-01,1005,1,1,71.39126,2.23914,77.22976,1.996746,8.17817194989974,-10.8253168627241,-48.2584269662921,100.918625832755,84.1039011666676
"IP011532","Manly (55B) SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,1,1,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-48.2584269662921,308.775393656241,98.6475375875254
"IP011533","Sunset road (20) SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,1,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-48.2584269662921,305.281039141156,98.4030393105382
"IP011534","Triangle road (25&26) SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,308.775393656241,98.6475375875254
"IP011535","Wairau (52A) SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2029-07-01,2030-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,308.775393656241,98.6475375875254
"IP011536","Silverdale (55A) SUBT Cable replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2029-07-01,2030-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,308.775393656241,98.6475375875254
"IP011537","Live-Kingsland SUBT Cable crossbonding","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,192.15418203194,90.4876084277297
"IP011538","Opportunistic cable replacement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","25 - 50 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-656.500996338581,31.1076205151859
"IP011539","ZSS cable support upgrade","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2025-07-01,2034-04-01,3196,1,1,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-48.2584269662921,-580.018033305413,36.4590960451475
"IP011540","110kV Pirelli terminations replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,1,1,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-48.2584269662921,191.843393962959,90.4658627384912
"IP011541","St John CCT1 replacement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
"IP011542","Live-Kingsland interconnector replacement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2031-07-01,2032-04-01,275,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,327.79391618915,99.9782543107615
"IP011543","Fluid filled replacement programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2032-07-01,2034-04-01,639,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,214.667059079934,92.062823427953
"IP011544","Oil Cable Repair Truck","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2026-04-01,639,1,1,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-48.2584269662921,195.337748478043,90.7103610154784
"IP011545","FPI Installation","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2034-04-01,3196,1,1,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-48.2584269662921,-599.347343907304,35.1066336326729
"IP011546","Minor Works Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-693.455678483611,28.5219194731006
"IP011547","White Swan K05 overhead replacement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,1,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-48.2584269662921,305.591827210138,98.4247849997767
"IP011548","Overhead Replacement - FY27 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,1,1,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-48.2584269662921,328.104704258132,100
"IP011549","Overhead Replacement - FY28 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,1,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-48.2584269662921,327.79391618915,99.9782543107615
"IP011550","Overhead Replacement - FY29 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
"IP011551","Overhead Replacement - FY30 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2029-07-01,2030-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
"IP011552","Overhead Replacement - FY31 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
"IP011553","Overhead Replacement - FY32 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2031-07-01,2032-04-01,275,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,327.79391618915,99.9782543107615
"IP011554","Overhead Replacement - FY33 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2032-07-01,2033-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
"IP011555","Overhead Replacement - FY34 Programme","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2033-07-01,2034-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,328.104704258132,100
